pre,post,1 mo,6 mo,12 mo,total,IVH,PBI
0.0003535335571155389,0.0004509451675764041,0.00040093518059270924,0.000367530944305664,0.00022166236863518224,0.0004509451675764041,0.0003799467732531117,0.0005680951038642438
0.0001886173811158162,0.0003950895174608803,0.0002816945254185484,0.00016579334190136498,0.00016665613563091063,0.00027627452934455595,0.0002700259226100816,0.0002317899119853782
0.00011522002447588071,0.00021454306747148435,0.0001937847333806751,7.93794931848026e-05,6.713799626776951e-05,0.0001438671939904285,0.0001835344594959819,6.66150980288586e-05
7.806983695813531e-06,9.640928027841788e-06,8.820606018899573e-06,4.684501612757765e-06,3.598233069020202e-06,5.723918387151156e-06,1.0169256254624181e-05,5.321864985268614e-06
4.913041699402684e-06,5.36054817638837e-06,4.479672316729688e-06,2.167047478933069e-06,2.0649295266149926e-06,2.770920890474034e-06,5.508727654350113e-06,2.735583219539971e-06
2.1042102359712017e-06,3.3334614284559026e-06,1.2520279380518324e-06,7.495816482591951e-07,1.02480029382073e-06,7.495816482591951e-07,3.732724356541283e-06,9.400862280358854e-07
