pre,post,1 mo,6 mo,12 mo,total,IVH,PBI
215.02598890136002,574.5640325675616,555.112022974251,1478.0507966723794,657.2762627660115,2548.4093088144095,387.96443191032904,607.6303655425306
60.46457440279099,169.19029751093015,103.9072962157544,91.163874290166,179.73133990087192,230.17245409803542,115.79043645405426,82.79777927162287
21.27918836723509,31.478458225683738,33.65326243114568,21.595262112403734,34.33382349360991,44.287868243979425,48.09367887402944,14.987643087352057
