pre,post,1 mo,6 mo,12 mo,total,IVH,PBI
155.267960323455,134.30108845675008,310.4386572166367,447.9511192777205,209.24953393203072,575.9856455089254,249.1694398482769,646.1873295201095
39.39901524671533,56.803568183524135,59.0397838845251,74.825312900207,77.47944588733058,86.1668141112812,70.28724436105288,72.44463819672322
14.211523388504858,19.1806369885848,21.118559676291298,16.68444706548636,19.25237464899086,24.648322857343732,27.117281045203438,12.84720223370915
